frame_nmr,truck_id,truck_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
865,2.0,[333.4310530388711 59.94906434189156 1142.6516549616501 561.0654844927967],[922.5469970703125 432.41839599609375 1040.0982666015625 473.09808349609375],0.9287728071212769,BH9208AO|,0.24740689036151983
866,2.0,[344.1368412470118 61.898645508116175 1156.536189040687 562.3049039219771],[922.135986328125 432.44976806640625 1039.67919921875 473.0924072265625],0.9317528009414673,BH9208AO,0.15133130395734395
867,2.0,[332.25717162620475 60.193887283537094 1157.3785430236237 561.077532438864],[922.472900390625 431.68267822265625 1041.54296875 471.7166748046875],0.9329281449317932,BH9208A0],0.6686999570171108
868,2.0,[334.7803521359728 61.01659050274762 1162.3680524215454 560.8960405610951],[922.538330078125 431.2716064453125 1040.610107421875 470.908935546875],0.929844319820404,BH9208*A0|,0.21344459231116136
869,2.0,[349.11708032576684 60.969498002426946 1168.8650357589413 559.841143349917],[920.71044921875 430.75048828125 1039.2452392578125 469.5350341796875],0.9188506007194519,BH9208*AO],0.27156808058192977
870,2.0,[359.67152095070077 59.569631049042954 1170.0663766937662 557.7162089647092],[919.0963134765625 429.629150390625 1036.7813720703125 469.111083984375],0.9080640077590942,[BH9208*AO,0.25432417314907646
871,2.0,[365.4556358639873 58.29101995807733 1168.0776005914076 556.1110144654771],[918.827880859375 428.76220703125 1034.96044921875 469.135009765625],0.8968111872673035,BM9208AO],0.18907726530243757
872,2.0,[377.7021086422431 56.59380418563623 1169.41071350758 554.3415620350945],[918.54638671875 428.5982360839844 1035.092529296875 469.0859680175781],0.8978841304779053,BH9208AO],0.2980585942363658
873,2.0,[396.4745908108233 55.60988228610864 1173.6179815007795 553.5428393590676],[919.0838623046875 429.1495056152344 1036.1715087890625 468.9560852050781],0.901901364326477,BH9208*AO],0.19850443809899765
874,2.0,[417.70705854070667 55.68544537419069 1176.9701343776392 553.5466638430835],[919.6717529296875 429.0631103515625 1034.7757568359375 469.1390380859375],0.8968347907066345,BH9208*AO,0.3700299363688346
875,2.0,[441.1576792329667 55.25559922534853 1179.1347006548774 553.3842127715465],[917.983154296875 429.07318115234375 1033.9837646484375 469.34783935546875],0.8959978818893433,BH9208*AO],0.1963801728847935
876,2.0,[464.01734345367504 55.711691961534115 1180.534348229698 553.7374285832159],[918.7774658203125 428.9555358886719 1034.5208740234375 469.5403747558594],0.8961642384529114,BH9208A0],0.26257573794892247
877,2.0,[468.3440918178742 56.55403509496617 1175.8270059040872 554.0384854816123],[920.4417724609375 429.1705627441406 1037.8822021484375 469.2653503417969],0.9042675495147705,BM9208*AO,0.26923002449673966
878,2.0,[461.19010342808264 57.84260507486147 1168.0608653504412 554.5940725943806],[919.100341796875 429.8441162109375 1036.537841796875 469.1514892578125],0.903980016708374,[BH9208AO,0.22827143455521293
879,2.0,[469.1211106664571 57.960492825366686 1167.2448163197605 554.198575160193],[914.9969482421875 429.1084899902344 1032.7816162109375 470.1055603027344],0.8944108486175537,BM9208*AO],0.2884058988875802
880,2.0,[485.34053604242274 58.24067590147558 1169.3847774946917 553.9582277111128],[913.809326171875 429.33038330078125 1032.15185546875 471.38739013671875],0.9088831543922424,BH9208*AO,0.350302676997005
881,2.0,[487.3825835626141 58.67044661449711 1165.0415327157218 553.8033154650061],[913.840087890625 429.2608642578125 1032.220703125 471.4132080078125],0.9082072377204895,BM9208*AO,0.33331898536375676
882,2.0,[512.7668122861876 59.154647155936686 1171.6952550057356 553.7234690913454],[914.2655029296875 429.5916748046875 1032.1981201171875 470.9168701171875],0.9043341279029846,BM9208AO,0.4578341827498281
883,2.0,[546.6431233375546 60.08634326832819 1178.7244764825878 553.7745228695007],[913.919189453125 430.51483154296875 1032.10888671875 471.239990234375],0.9109272360801697,BM9208*AO,0.39496816938463586
884,2.0,[546.6431233375546 60.08634326832819 1178.7244764825878 553.7745228695007],[913.81982421875 429.6235046386719 1030.996337890625 471.2366027832031],0.9081012606620789,BM9208*AO,0.31666762711564383
885,2.0,[602.947754588123 60.650836249540845 1191.1185017783962 553.3076255022321],[913.89111328125 429.55853271484375 1031.281982421875 471.227783203125],0.9074528217315674,BM9208*A0],0.3295398899830933
886,2.0,[631.439007592624 60.42395986467767 1188.8760527963634 552.4633769207173],[913.817626953125 429.3857421875 1032.086669921875 471.53955078125],0.9097524285316467,BM9208*AO,0.48683691622737696
887,2.0,[639.89396741311 60.24362303868847 1179.423139315541 551.7526866386711],[913.6536865234375 428.8847351074219 1031.6497802734375 471.4044494628906],0.9068799614906311,BM9208AO,0.4435096618142456
888,2.0,[639.89396741311 60.24362303868847 1179.423139315541 551.7526866386711],[912.595947265625 428.80328369140625 1028.51025390625 470.09759521484375],0.9057705402374268,BM9208*AO|,0.198728375723534
889,2.0,[644.1636100018065 61.1313600400417 1169.5621751646977 551.9165455116689],[912.2525634765625 429.35595703125 1027.2509765625 470.057373046875],0.9109018445014954,BM9208*AO,0.5284639773997022
890,2.0,[645.4506358307624 62.71079437357602 1162.4133917558543 552.4849546588496],[912.816650390625 429.88873291015625 1028.83544921875 470.06646728515625],0.9159181118011475,BM9208*AO,0.3339322933328642
891,2.0,[645.8193064837598 64.98949950920402 1158.84034528264 553.4724073807827],[913.628662109375 430.21929931640625 1031.429931640625 470.55120849609375],0.908277153968811,BM9208A0],0.6173337673485786
892,2.0,[645.8193064837598 64.98949950920402 1158.84034528264 553.4724073807827],[913.520263671875 430.94415283203125 1030.9481201171875 471.56402587890625],0.9112000465393066,BM9208*AO,0.49561863198181305
893,2.0,[645.8193064837598 64.98949950920402 1158.84034528264 553.4724073807827],[913.7706298828125 431.8916931152344 1029.7525634765625 473.0160217285156],0.9122782945632935,BH9208AO,0.39332413194602045
894,2.0,[639.6618943196872 68.68200995233411 1154.2232473089764 556.0583676581609],[915.044921875 432.5836181640625 1030.759765625 475.83746337890625],0.9128887057304382,BM9208*AO],0.20381553181477557
895,2.0,[635.7756772115629 70.60424810485452 1153.2193569428484 557.4213456797669],[915.250732421875 432.86383056640625 1031.45703125 477.96173095703125],0.9093595147132874,BM9208AO,0.2876090667523063
896,2.0,[631.3181748281784 72.37895290692634 1152.0096973775815 558.7901215080753],[915.1099853515625 435.60614013671875 1031.0841064453125 478.44097900390625],0.9131366014480591,BH9208*AO],0.23524962313647163
897,2.0,[623.3361802483007 73.74115633127448 1148.5097275794146 559.1058861566521],[914.6199951171875 434.02252197265625 1031.1170654296875 478.03619384765625],0.9165458679199219,BH9208*AO,0.38746421208598886
898,2.0,[623.3361802483007 73.74115633127448 1148.5097275794146 559.1058861566521],[913.8017578125 432.78973388671875 1029.2763671875 475.43280029296875],0.9133098721504211,BM9208AO,0.4041630263258089
899,2.0,[606.2635921065114 73.12118990399688 1141.802671914315 558.1736429166064],[912.796875 432.703857421875 1027.4246826171875 474.4169921875],0.9145014882087708,BM9208*AO,0.43470430021037326
900,2.0,[606.2635921065114 73.12118990399688 1141.802671914315 558.1736429166064],[912.4532470703125 432.40582275390625 1027.0616455078125 472.67645263671875],0.9123347401618958,BH9208'AO,0.20366437440123833
901,2.0,[606.2635921065114 73.12118990399688 1141.802671914315 558.1736429166064],[912.6561279296875 431.77545166015625 1027.8768310546875 472.17205810546875],0.9199913144111633,BH9208*AO,0.18251630014213485
902,2.0,[460.9016154115607 67.37564272678438 1089.247586490858 556.4519423796395],[912.5914306640625 431.36273193359375 1027.9224853515625 471.69415283203125],0.919806957244873,BM9208*AO],0.2651252836567568
903,2.0,[379.15028798703753 63.936906881236325 1083.0365127031384 554.714588197706],[911.9119873046875 430.8349609375 1027.1812744140625 471.3309326171875],0.9197850823402405,BH9208A0],0.35968789409452356
904,2.0,[334.3489589066863 61.471366457182626 1092.458530563684 553.7183648389135],[911.5535888671875 429.82904052734375 1026.224365234375 470.87322998046875],0.9189223647117615,BH9208AO,0.4256716599978441
905,2.0,[308.7925098254058 59.719135984592214 1105.3168804229845 553.0276272802757],[911.002197265625 429.31378173828125 1025.54248046875 469.60467529296875],0.9117751121520996,BM9208AO,0.29268995710610607
906,2.0,[292.73142773239107 59.20476350449562 1117.0505470757012 553.1036753133916],[908.0872802734375 429.096923828125 1024.3516845703125 468.864013671875],0.8933985829353333,BM9208*A0|,0.19390875593094178
907,2.0,[281.5949268719143 58.03159939274636 1126.795997401523 552.4367101323045],[910.517822265625 428.62274169921875 1024.8111572265625 469.0302734375],0.9000111818313599,BH9208*AO,0.428828211111633
908,2.0,[276.875353022675 57.10507933615659 1135.9079689048158 552.1304759179959],[911.4444580078125 428.22100830078125 1025.4366455078125 469.72821044921875],0.9078634977340698,BM9208*AO],0.26250908009540197
909,2.0,[271.96270451077737 57.4467315689416 1140.557830274769 552.4699959413334],[908.3612060546875 428.87396240234375 1023.9656982421875 468.76983642578125],0.8907908797264099,BH9208*AO],0.11717407570862395
910,2.0,[270.41908565279806 58.61180203062588 1145.0414294085526 553.1432168395886],[907.0975341796875 429.294189453125 1023.0643310546875 469.985595703125],0.9090209603309631,BM9208*AO],0.22905293393292228
911,2.0,[286.60138221626545 60.69507782047066 1154.4817931765429 554.7691678845729],[910.390869140625 429.5721740722656 1025.173583984375 468.9996643066406],0.907176673412323,BH9208AO],0.4041854905279077
912,2.0,[283.86829789288635 60.8973849198255 1155.4535485292101 555.1021757006556],[913.15380859375 428.795654296875 1028.9093017578125 470.5484619140625],0.9024967551231384,BH9208AO,0.3894555773154345
913,2.0,[280.1354679053705 59.44054358214859 1157.585461906632 553.5288527375461],[912.0394287109375 428.28240966796875 1027.2470703125 469.403564453125],0.9040354490280151,BH9208*A0],0.4848677243117579
914,2.0,[276.36730958272295 59.33517251356628 1155.1797474012403 552.869315012709],[908.1741943359375 427.58941650390625 1022.3538818359375 469.7518310546875],0.8930829763412476,BH9208*AO,0.4859956607411264
915,2.0,[275.9609487245129 58.63790618628417 1154.378431979138 551.527862496926],[905.4575805664062 426.59112548828125 1021.6636352539062 468.93267822265625],0.8893657326698303,BH9208*AO,0.45604485363464337
916,2.0,[271.9400770482891 57.879336072402396 1152.7112954910597 550.6926687367829],[905.3079833984375 426.4195861816406 1020.877685546875 467.6463317871094],0.8876544833183289,BH9208*AO],0.2826062208698878
917,2.0,[290.76576036000836 57.32782088233196 1160.6555925686662 549.9063513817601],[904.3060302734375 425.6192626953125 1020.2745361328125 466.0582275390625],0.8961856961250305,BH9208*AO,0.445882154337321
918,2.0,[373.6331413484668 58.87213283569139 1186.636181941742 551.1243541684935],[903.7623901367188 426.304443359375 1018.8862915039062 467.34222412109375],0.885690450668335,BM9208*AO,0.3756152397758727
919,2.0,[402.0470490850754 59.49604653389375 1181.1971599794315 551.8375261902686],[903.0880737304688 426.81146240234375 1019.0482788085938 469.21710205078125],0.9050078988075256,BM9208A0],0.25032521184581885
920,2.0,[421.2743085555857 60.32792656433074 1174.7781884210035 552.2566855048932],[904.35595703125 427.2415466308594 1020.7041015625 469.2650451660156],0.9025967717170715,BM9208*A0,0.5234509818662292
921,2.0,[434.23033757051525 61.90231435083447 1168.5423699385385 552.7783518107692],[905.4906005859375 426.52545166015625 1020.9776611328125 467.99578857421875],0.892781138420105,[BM9208*AO,0.6903571257022563
922,2.0,[442.7896676503093 61.91087429670603 1162.1706912093737 552.3471893937365],[903.622802734375 425.806396484375 1020.499755859375 466.76806640625],0.8871394395828247,BM9208*A0},0.2682087134770255
923,2.0,[457.5957277437447 62.17653545266077 1159.9287501988097 552.4236020061185],[900.590087890625 426.72021484375 1016.442138671875 468.4266357421875],0.8988602757453918,BM9208*AO,0.3814701350799607
924,2.0,[463.49852209672116 62.140864779003294 1154.7916289976217 552.1990181170875],[899.6360473632812 425.8504333496094 1016.2473754882812 467.6452941894531],0.892673671245575,BM9208AO,0.8069983815039143
925,2.0,[475.9959579184157 61.24787465612033 1154.5746440413682 551.2926312016126],[903.37548828125 424.8067626953125 1018.7974853515625 465.6778564453125],0.8841524720191956,BM9208AO,0.5002218307031929
926,2.0,[482.1445903503049 60.38245790598651 1152.6014445045735 550.578379809071],[904.715576171875 424.2008056640625 1020.1444091796875 464.6934814453125],0.8872359395027161,[BM9208*AO,0.39854881146358695
927,2.0,[484.6735879450836 60.11214352456608 1149.8508538133726 550.2201212302468],[904.82275390625 423.8812561035156 1019.9708251953125 464.3781433105469],0.8881953358650208,BH9208*AO,0.3251985604043655
928,2.0,[487.8291097584398 59.10553705257516 1147.8440877134717 549.7864102081938],[903.5288696289062 423.88751220703125 1018.3887329101562 464.19866943359375],0.8808498382568359,BM9208*AO,0.471336061282849
929,2.0,[491.06595038380584 57.83153617971806 1146.2076568072146 549.2082744993418],[903.528564453125 423.40496826171875 1017.9122314453125 463.65924072265625],0.8905467987060547,BH9208*AO,0.3086789726906733
930,2.0,[492.40313373900125 56.13639801666318 1144.4944846590456 547.9931504973707],[902.6722412109375 422.59912109375 1018.51513671875 461.4305419921875],0.8864853382110596,BM9208*AO,0.37808434857590995
931,2.0,[493.7806568144166 55.47850924723991 1143.945557360964 547.2763609035225],[903.372314453125 421.63092041015625 1019.318359375 460.72222900390625],0.897535502910614,BM9208*A0,0.4667869539864597
932,2.0,[495.7433167519853 55.027027353695644 1143.4087079969338 546.7627861628176],[901.8773193359375 421.54681396484375 1017.705810546875 461.34881591796875],0.8922390937805176,BM9208*A0],0.1629721588474612
933,2.0,[496.35511987412934 54.43471778672668 1142.237144857774 546.6901369093459],[901.0694580078125 422.15106201171875 1015.6903076171875 461.78546142578125],0.8992409706115723,BH9208*AO,0.25682132491203497
934,2.0,[493.8984222112369 54.32819218643047 1140.1935094239311 546.7921074969723],[903.697021484375 422.527587890625 1017.192626953125 461.815673828125],0.8885523080825806,BM9208*AO,0.37802719349590663
935,2.0,[493.67870576831393 54.608100203787274 1140.3628425053273 547.0497038691785],[903.5272216796875 422.7947998046875 1019.0894775390625 461.4173583984375],0.8932782411575317,BM9208*AO,0.3685641189215841
936,2.0,[484.13671314696546 55.041475440124714 1136.546117350958 547.231481579489],[904.103515625 422.45928955078125 1018.384521484375 460.88677978515625],0.9005933403968811,BH9208*AO,0.4282273798520469
937,2.0,[405.73737825468874 52.829514461436816 1110.9667612864705 544.9460485380795],[903.4227905273438 422.0410461425781 1018.4386596679688 460.6767883300781],0.901577889919281,BM9208*AO],0.16448546688651625
938,2.0,[371.61995982234794 51.65552814803769 1112.7744177797406 543.7821733973869],[905.5213623046875 420.7273864746094 1022.0032958984375 460.6731262207031],0.9029712080955505,BM9208*A0],0.21511925819252498
939,2.0,[350.15708779250326 50.74408548370724 1119.023046171251 542.8085726552456],[904.87939453125 420.293212890625 1022.63623046875 460.29351806640625],0.898783802986145,BM9208*AO,0.5590210804864952
940,2.0,[402.6078622135071 52.061541718816216 1147.5390191025867 543.9819524115152],[903.834716796875 419.2248229980469 1017.5040283203125 460.3285217285156],0.8913906216621399,BM9208*AO,0.285402475095537
941,2.0,[446.57578481489895 52.34628276967007 1161.3345352126018 544.1276505318439],[898.9161987304688 417.3707275390625 1015.1820678710938 461.66455078125],0.9113795161247253,BH9208*AO],0.2146974119168215
942,2.0,[464.7135340021705 51.648628836505736 1158.9875993230862 543.6293234647233],[898.0652465820312 416.8729248046875 1011.7429809570312 459.79571533203125],0.9125741720199585,BH9208*AO,0.45873835280126735
943,2.0,[479.8496589215343 51.93944523357669 1157.0760666912015 543.821908960409],[898.5147705078125 417.04608154296875 1014.7764892578125 461.00946044921875],0.9114947319030762,BM9208*AO,0.27987006063255443
944,2.0,[491.9444902208379 53.1641532955108 1155.2013812921641 544.7059331655813],[901.33984375 419.8003845214844 1015.795166015625 460.7192077636719],0.8989347219467163,BM9208*AO,0.3020462379644148
945,2.0,[487.01945784810545 54.08620487761968 1147.7459111729404 545.6167203306862],[901.19775390625 421.4788818359375 1017.909912109375 461.3258056640625],0.889326810836792,BH9208*AO],0.24009174503570413
946,2.0,[481.49179593348873 55.0029250680015 1142.5909440488736 546.729331286466],[903.3132934570312 422.43878173828125 1017.0081176757812 461.94598388671875],0.8861660361289978,BH9208*AO,0.44193064434674567
947,2.0,[443.0437952890608 55.66792482405842 1125.6872911001092 548.0541489016452],[902.5032958984375 423.50048828125 1016.199462890625 462.5592041015625],0.8934421539306641,BH9208*A0|,0.29837594224506775
948,2.0,[422.84195012137866 56.51962198185478 1122.4188265612363 549.2186285697685],[900.4573364257812 424.0841064453125 1016.2337036132812 464.2630615234375],0.8870838284492493,BM9208*AO,0.690075934767781
949,2.0,[420.4232746436488 57.437844537938474 1127.498445593833 550.1301900844564],[900.0672607421875 424.23712158203125 1015.786865234375 464.25579833984375],0.884190022945404,BM9208*A0],0.3683117892868508
950,2.0,[441.8460089148891 57.68549032467914 1139.908373449706 550.6794729970384],[898.213623046875 424.6856994628906 1015.189208984375 465.2925109863281],0.8848106265068054,BH9208*AO,0.29374541634627693
951,2.0,[463.4541403364941 57.88479690792545 1146.7784349515446 550.7306854220432],[897.551513671875 424.5480651855469 1013.053955078125 465.0544738769531],0.8956871032714844,[BH9208*AO,0.22926076554402616
952,2.0,[476.34251588293034 58.469624676067895 1147.5218965954682 550.922028103306],[897.55859375 424.52703857421875 1012.91455078125 465.07769775390625],0.8952685594558716,[BH9208*AO,0.27329583984870504
953,2.0,[483.1623620732999 58.04526780667098 1145.866047315237 550.6321866267771],[897.5567626953125 424.4959411621094 1013.8319091796875 465.0140686035156],0.8928478360176086,BM9208*AO,0.3534890741297899
954,2.0,[488.09971859787885 57.78622153619014 1143.4458174952686 550.6112606563513],[897.3824462890625 425.06256103515625 1012.1434326171875 465.58575439453125],0.8992857933044434,BM9208*AO],0.1817935096436396
955,2.0,[494.4743109271489 57.6806686756272 1142.3894194775924 550.5462700460796],[897.272705078125 425.573974609375 1011.342041015625 465.90380859375],0.9021671414375305,BM9208-AO,0.332704831851139
956,2.0,[496.8636770580865 57.72179538261892 1140.4563802532068 550.6194959342788],[897.6424560546875 425.3731689453125 1011.8914794921875 465.97119140625],0.8960016965866089,BM9208*AO,0.2533370172282281
957,2.0,[497.49927660550713 56.935280722258256 1138.9279809038826 550.1331824977717],[897.5152587890625 424.8424987792969 1013.7088623046875 465.4762268066406],0.8940268158912659,BM9208*AO,0.36946530386255966
958,2.0,[497.2478948492251 56.84452779595199 1136.443227849699 549.4529025813875],[896.8818969726562 424.0577392578125 1010.9627075195312 463.2421875],0.9158673882484436,BH9208*AO,0.20740086345201442
959,2.0,[495.2997698525876 57.06821104377502 1132.0278029728304 548.855325224835],[892.03466796875 423.14892578125 1007.410400390625 462.222900390625],0.9106847643852234,BM9208*AO},0.1823084893194409
960,2.0,[492.66783077735056 56.689185655999324 1128.3820415437158 548.2499121189207],[890.3846435546875 423.02618408203125 1006.2110595703125 462.24847412109375],0.9153066873550415,BM9208*AO,0.3357077931428967
961,2.0,[493.9993571952399 56.6835258538419 1128.3599509835894 547.9221872860587],[892.7233276367188 423.20294189453125 1007.6292114257812 461.71246337890625],0.9150168299674988,BH9208*AO],0.20553668486350563
962,2.0,[497.3676855565179 57.29945604745751 1130.9979936056027 547.7602415001817],[897.4358520507812 423.140869140625 1011.0023803710938 462.556884765625],0.9162600040435791,BM9208*AO,0.17613619457965365
963,2.0,[500.38014538961664 56.97990583776473 1134.0519437796977 547.588159906349],[899.0340576171875 422.4680480957031 1013.0447998046875 462.3128967285156],0.9044609069824219,BM9208AO,0.5051376419281081
964,2.0,[500.53684082751306 56.9880664780018 1133.7306317580826 547.7797121092935],[897.0662841796875 423.82928466796875 1011.4345703125 463.056884765625],0.9158294200897217,BM9208AO],0.29174509879139826
965,2.0,[499.0536509032283 57.76966712179626 1131.716493419492 548.1945586124515],[896.475341796875 423.51641845703125 1010.092529296875 462.86370849609375],0.9150838255882263,BM9208*AO,0.5318980038406211
966,2.0,[499.33224600289475 56.85199472415269 1132.3040352989788 547.1666927824624],[897.1835327148438 423.12335205078125 1010.6878051757812 462.35430908203125],0.9198814034461975,BH*9208*AO,0.14554905496579004
967,2.0,[494.3219418384908 55.49218488655299 1129.8117454804985 545.6543139840132],[897.990966796875 421.3819580078125 1009.935302734375 460.3409423828125],0.9068163633346558,BM9208*AO,0.402136635311339
968,2.0,[496.0350404577039 53.847949729957634 1130.8957594385672 544.1744849903223],[896.51025390625 418.5403137207031 1009.4375 459.7406921386719],0.9094268679618835,BM9208*A0],0.1407505242706883
969,2.0,[392.5677921096541 49.664901183718314 1094.4167112655937 541.2506257244684],[892.6766357421875 418.3975830078125 1007.7547607421875 459.395263671875],0.9162770509719849,BI9208*A0,0.12752780410782225
970,2.0,[423.90350012068785 50.06722181180996 1118.4985719976416 542.2358425214968],[892.408935546875 418.40850830078125 1007.735107421875 459.7501220703125],0.9146898984909058,BM9208*A0,0.18458890316657398
971,2.0,[454.01590604825077 50.81703203053186 1134.00044752117 542.7605075681903],[894.900634765625 418.6221923828125 1008.26904296875 459.321533203125],0.9098072052001953,BM9208-AO],0.16680724425455415
972,2.0,[369.7200776686919 47.63257883878859 1104.6861384492731 540.3449696909427],[890.9945068359375 417.03924560546875 1007.7021484375 458.72540283203125],0.9147438406944275,BM9208*A0],0.19200141757473735
973,2.0,[398.038493158726 49.25985108527814 1123.966390175632 541.6858327809587],[890.2451171875 416.82342529296875 1006.3311767578125 458.11236572265625],0.9220474362373352,BH9208*AO,0.2876360054735534
974,2.0,[414.6560213121158 49.63234026728682 1131.426550474698 541.9219940568014],[890.1099853515625 416.5516052246094 1006.0775146484375 457.9557800292969],0.9217292070388794,BM9208*A0],0.17005870684170107
975,2.0,[431.6710509546968 49.82630677718291 1136.2751647652979 542.002914655837],[889.8231201171875 416.81072998046875 1005.9923095703125 458.13189697265625],0.9184563159942627,BM9208-AO,0.2382965661122216
976,2.0,[448.51861940483406 49.970294533660876 1138.7625925022694 542.0777560847295],[888.796875 416.8006896972656 1005.51318359375 458.1877136230469],0.9114285707473755,BH9208*AO,0.4352373063339949
977,2.0,[371.08799071021593 47.60234598430122 1109.6385157013517 541.0272274944293],[889.0703125 418.54632568359375 1004.830322265625 459.3985595703125],0.9073025584220886,BH9208*AO,0.17869679302062352
978,2.0,[423.47243483135037 50.102136789181685 1136.3619921756972 543.2031936672106],[889.6320190429688 420.7748107910156 1005.6956176757812 460.0606384277344],0.9110926985740662,BH9208A0],0.13022079432467779
979,2.0,[452.25975262168964 52.67620444373091 1144.0931728499086 545.0021765464057],[891.5418701171875 422.23797607421875 1006.3773193359375 461.86981201171875],0.9260998964309692,BH9208*A0|,0.21912629459988814
980,2.0,[469.3799667363595 53.71502642241572 1144.1334091890963 545.5235194057489],[891.9673461914062 422.42352294921875 1006.5554809570312 461.77838134765625],0.9261932373046875,[BM9208*AO|,0.15769718128956906
981,2.0,[476.16302025621866 54.80125016575323 1139.7462538161456 545.9384241068913],[889.5328369140625 422.42376708984375 1004.2904052734375 461.68438720703125],0.9112755060195923,[BM9208*A0|,0.15864178694712194
982,2.0,[457.64330653099887 54.4828900657524 1126.0266404256088 545.5794111396749],[887.02294921875 421.85626220703125 1002.020263671875 460.90447998046875],0.9075246453285217,BH9208AO|,0.1709641243606966
983,2.0,[439.87189030344166 54.02447406325163 1117.604195992573 545.3781565685598],[887.7620849609375 422.23236083984375 1002.6375732421875 460.85980224609375],0.9192810654640198,BH9208*AO],0.19668682200592794
984,2.0,[459.3905660213762 54.58009675770194 1128.03197746709 545.884118318671],[888.9417724609375 422.541748046875 1004.3077392578125 461.78607177734375],0.9089041352272034,BM9208*AO,0.22346460390638662
985,2.0,[452.7777537611001 55.24708272350111 1123.717605105591 546.620785267901],[887.40478515625 423.38800048828125 1002.720703125 462.2703857421875],0.9075232148170471,BH9208AO],0.23035685665307012
986,2.0,[411.6368575394864 54.645797357179276 1106.0533828138423 547.0680374096929],[885.8956298828125 424.44427490234375 999.655029296875 464.07806396484375],0.8994606137275696,BM9208AO,0.15820746675652816
987,2.0,[380.4214529268669 54.38532125948652 1098.6121830703046 547.5136075832801],[883.4244384765625 424.96826171875 999.4251708984375 465.318359375],0.888832688331604,BH9208*AO,0.20529306421464624
988,2.0,[385.1303646246981 54.36364713364557 1109.1199065143342 547.9165385312164],[887.7168579101562 424.8114013671875 1001.7821655273438 464.6685791015625],0.8921205997467041,BM9208AO,0.32912348226952914
989,2.0,[404.0092614315314 54.72316822029401 1121.8607071977735 548.20071466247],[888.074462890625 425.0093994140625 1004.31298828125 464.6285400390625],0.8975724577903748,[BH9208AO,0.23128046970635738
990,2.0,[408.57867152129097 54.93225072305188 1123.5928978947227 548.7720548287757],[886.6019287109375 426.0311279296875 1000.0118408203125 465.4317626953125],0.8990277647972107,BH9208*AO],0.35579301276819736
991,2.0,[391.649255241278 54.82950340812815 1115.7475144416728 548.9423124724273],[885.4818115234375 425.5408935546875 999.5513916015625 465.402587890625],0.898880124092102,BM9208*AO],0.30094075448296476
992,2.0,[402.8770803935441 54.46684790066939 1122.7587632583436 548.6985210041548],[887.7491455078125 424.3836669921875 1001.6343994140625 464.1378173828125],0.8900624513626099,BM9208*AO,0.4238695302726486
993,2.0,[391.87755053933535 53.78110114074153 1117.8346542710572 548.4442943178495],[886.870849609375 424.52496337890625 1000.13427734375 463.930419921875],0.8962441086769104,BM9208*AO,0.3673418913680796
994,2.0,[340.67290266689247 51.65580383749952 1102.2849764628045 547.5361156297361],[881.31201171875 425.2783508300781 996.70947265625 465.8558654785156],0.8928360342979431,BH9208AO],0.42349651075468037
995,2.0,[363.134663084723 52.91490317567386 1117.126866967726 549.2365853145786],[881.8494873046875 425.78265380859375 996.97705078125 466.40325927734375],0.8967994451522827,BM9208*AO],0.22692952266875305
996,2.0,[399.67569730891785 52.59576688656401 1133.7074771996618 548.9275175612288],[886.8333129882812 426.05120849609375 1002.4179077148438 465.19024658203125],0.8933414816856384,BH9208*A0],0.18238898488841326
997,2.0,[423.79386069508 53.779887003144495 1139.8759946259547 549.6813196704694],[888.5208740234375 426.4449462890625 1004.3592529296875 466.6727294921875],0.8979488611221313,BH9208*A0],0.2630950211704212
998,2.0,[446.8863488499767 54.46664243491068 1143.122104043942 550.2084006752892],[887.62548828125 428.03363037109375 1001.711669921875 468.32330322265625],0.9009822607040405,[BH9208*A0],0.3679089673915846
999,2.0,[445.8550767009363 54.54330693300619 1135.3837383007515 550.0840572739653],[888.1614990234375 427.24261474609375 1001.5616455078125 467.59783935546875],0.8982080817222595,BH9208*AO,0.3356556829121339
1000,2.0,[437.8203601529836 53.39803662681163 1128.0261540942904 549.0292155884765],[887.957275390625 426.2609558105469 1004.2015380859375 465.6711730957031],0.8994763493537903,BH9208*AO,0.2916570201081424
1001,2.0,[433.3295252769548 52.958542466278146 1124.6405364724953 548.4467895473261],[887.1884765625 426.12542724609375 1003.347412109375 465.05865478515625],0.8922274112701416,BH9208*A0],0.30256067176391216
1002,2.0,[418.3190333905822 52.43863030232134 1117.6582778771988 548.4175280610832],[886.8546142578125 426.0889892578125 1002.8651123046875 465.7327880859375],0.8919658660888672,BM9208*A0],0.1635506363435059
1003,2.0,[416.1628547313326 52.376850446054874 1118.6687308212681 548.6093999557266],[887.43359375 426.100830078125 1002.955078125 465.671142578125],0.8921754956245422,[BH*9208*A0],0.10889479748279074
1004,2.0,[352.84239084473853 48.81277578083092 1102.3362594227417 546.1276074845248],[887.8983764648438 426.3403625488281 1003.5372924804688 465.9787292480469],0.900114119052887,BM9208*AO],0.23436728481098798
1005,2.0,[321.6365604177141 47.38071527751677 1103.9599201449164 545.4016916042386],[887.1973266601562 426.07025146484375 1003.0636596679688 465.92913818359375],0.8935468792915344,BM9208*AO,0.24985377722760138
1006,2.0,[387.5126559833542 50.490756723776286 1137.276022696577 548.1409413819785],[887.748291015625 427.0259094238281 1001.6295166015625 467.4533996582031],0.8959059119224548,BM9208AO,0.30447896699542654
